"Time,""Car.Road.Route.DevAng"",""RPSensor.RP00.Path.DevDist"",""RPSensor.RP00.Route.CurveXY"",""Vhcl.Steer.Ang"""
"s,""deg"",""m"",""1/m"",""deg"""
1.381,1.408873407,-0.02366771549,-0.08220982552,-5.026738487
1.391,1.603866883,-0.02369206212,-0.08367541432,-5.689249781
1.401,1.793984671,-0.02379497886,-0.08515003324,-6.333335358
1.411,1.980183317,-0.02395758033,-0.08663353324,-6.962651078
1.421,2.163142959,-0.02416754514,-0.08812572062,-7.579874374
1.431,2.34321023,-0.02441926673,-0.08962640166,-8.186397752
1.441,2.520517891,-0.02471048012,-0.09113532305,-8.782770614
1.451,2.695126559,-0.02503968775,-0.09265221655,-9.369233726
1.461,2.867111368,-0.02540531568,-0.09417676926,-9.946061148
1.471,3.03648427,-0.02580863982,-0.09570865333,-10.84035577
1.481,3.20228733,-0.02627877891,-0.0972475037,-11.7480683
1.491,3.362820259,-0.02686270513,-0.09879293293,-12.62394703
1.501,3.516921711,-0.02759057283,-0.1003445312,-13.46003819
1.511,3.664195535,-0.02847091295,-0.1011698619,-14.25414504
1.521,3.794842117,-0.02950347587,-0.09748251736,-14.95915804
1.531,3.903597515,-0.03068902716,-0.09378074855,-15.40302302
1.541,3.992107804,-0.03200816736,-0.09006641805,-15.74831812
1.551,4.062484795,-0.03342830762,-0.08634125441,-16.0147843
1.561,4.116572638,-0.03492224589,-0.08260685951,-16.21095075
1.571,4.155722003,-0.0364712812,-0.07886464894,-16.34310809
1.581,4.180866491,-0.03806219995,-0.07511589676,-16.41560884
1.591,4.19269766,-0.03968416154,-0.07136172801,-16.4316632
1.601,4.191832787,-0.04132713005,-0.06760311127,-16.39408691
1.611,4.178896835,-0.04298177361,-0.06384088844,-16.30569743
1.621,4.154537392,-0.04463975877,-0.06007574871,-16.16938563
1.631,4.119402897,-0.04629389197,-0.05630827323,-15.98802874
1.641,4.074128133,-0.04793766886,-0.05253909156,-15.76443224
1.651,4.019309887,-0.0495653525,-0.04876875877,-15.50124456
1.661,3.955496709,-0.0511719659,-0.04499765858,-15.20088186
1.671,3.883192324,-0.05275290459,-0.04122603685,-14.82081597
1.681,3.804117514,-0.05429949611,-0.03976945207,-14.33345464
1.691,3.737341314,-0.05578349531,-0.04389209673,-13.9048816
1.701,3.69003158,-0.05717045441,-0.04802298546,-13.58710021
1.711,3.661971882,-0.05845101923,-0.0521623753,-13.37991153
1.721,3.651998098,-0.05963703617,-0.05631045252,-13.27694131
1.731,3.658492754,-0.06074871868,-0.06046726927,-13.26871434
1.741,3.679819593,-0.06180687621,-0.0646327436,-13.34541652
1.751,3.714556229,-0.0628303811,-0.06880663335,-13.49840251
1.761,3.761540675,-0.06383641809,-0.07298854738,-13.72054418
1.771,3.819815851,-0.06484107673,-0.07717790455,-14.00591632
1.781,3.888544204,-0.0658595413,-0.08137395978,-14.34934678
1.791,3.966959474,-0.06690565497,-0.08557575196,-14.7460937
1.801,4.054351747,-0.06799151748,-0.0897821337,-15.14389417
1.811,4.150206198,-0.0691235587,-0.09399170429,-15.51252803
1.821,4.254461781,-0.07029607147,-0.09820279479,-15.91512159
1.831,4.367176128,-0.07150151581,-0.102413483,-16.35212394
1.841,4.488237819,-0.07273720205,-0.1066215634,-16.82323966
1.851,4.617318153,-0.07400482893,-0.1108245701,-17.32715054
1.861,4.753424191,-0.07530801743,-0.113709636,-17.86111255
1.871,4.88377494,-0.07665587962,-0.1124737635,-18.3763291
1.881,5.002893869,-0.07806368917,-0.1112432331,-18.84344575
1.891,5.110907765,-0.07953814417,-0.1100184917,-19.26261618
1.901,5.208336574,-0.0810777247,-0.1087999642,-19.63588945
1.911,5.295909847,-0.08267697692,-0.1075880378,-19.96638011
1.921,5.374405372,-0.08432911336,-0.1063830927,-20.22119399
1.931,5.444647039,-0.08602438122,-0.105185464,-20.44054211
