0.066848,0.027567,-0.069627,-0.023246
0.067516,0.028224,-0.067509,-0.024476
0.068312,0.029041,-0.064883,-0.025675
0.069225,0.030038,-0.061798,-0.026878
0.070237,0.031207,-0.059169,-0.028119
0.07133,0.032554,-0.056198,-0.029348
0.072461,0.034049,-0.05291,-0.030548
0.073617,0.035705,-0.049326,-0.031774
0.074756,0.037495,-0.045462,-0.033015
0.075836,0.039391,-0.041333,-0.034221
0.076838,0.041392,-0.036949,-0.035424
0.077839,0.043644,-0.032326,-0.036658
0.078758,0.046059,-0.027475,-0.037875
0.079536,0.048579,-0.022409,-0.039067
0.080166,0.051217,-0.01714,-0.040279
0.080641,0.053979,-0.011679,-0.041502
0.08095,0.056871,-0.0060366,-0.042692
0.08107,0.059877,-0.00022148,-0.043881
0.080968,0.062968,0.005758,-0.045097
0.080616,0.066115,0.011894,-0.046298
0.079995,0.069299,0.018179,-0.047476
0.079093,0.072507,0.024606,-0.048674
0.077895,0.075724,0.031168,-0.049883
0.076381,0.078928,0.037858,-0.051065
0.074531,0.082089,0.044671,-0.052247
0.072324,0.085178,0.0516,-0.053453
0.069746,0.088172,0.058641,-0.054648
0.066785,0.091047,0.065786,-0.055825
0.063428,0.093778,0.073031,-0.057021
0.059755,0.096337,0.073116,-0.058225
0.056216,0.09871,0.067497,-0.059408
0.052877,0.1009,0.061817,-0.060595
0.049748,0.1029,0.056083,-0.061799
0.046837,0.10473,0.050298,-0.062993
0.044152,0.10638,0.044466,-0.064178
0.0417,0.10787,0.038591,-0.065378
0.039486,0.1092,0.032676,-0.066578
0.037509,0.11037,0.026724,-0.067766
0.035773,0.11138,0.020737,-0.068962
0.034284,0.11225,0.014718,-0.070164
0.033048,0.11298,0.0086685,-0.071357
0.032076,0.1136,0.0025907,-0.07255
0.031369,0.11412,-0.0035139,-0.073752
0.030926,0.11453,-0.0096437,-0.074959
0.030755,0.11487,-0.015797,-0.076152
0.030864,0.11515,-0.021974,-0.077339
0.031254,0.11537,-0.028171,-0.078547
0.031924,0.11556,-0.033822,-0.079756
0.032544,0.11573,-0.02812,-0.080946
0.032832,0.11588,-0.022395,-0.08214
0.032779,0.11596,-0.016647,-0.083349
0.032382,0.11598,-0.010878,-0.085394
0.031645,0.11592,-0.0050883,-0.087447
0.030566,0.11577,0.00072144,-0.089535
0.029134,0.11548,0.0065507,-0.091654
0.027351,0.11506,0.012399,-0.093781
0.025221,0.1145,0.018266,-0.095921
0.022735,0.11375,0.02415,-0.098087
0.019887,0.11281,0.030052,-0.10027
0.016686,0.11166,0.035969,-0.10242
0.013126,0.11028,0.041903,-0.10455
0.0092,0.10864,0.04785,-0.10672
0.0049103,0.10672,0.05381,-0.10899
0.000261,0.10453,0.05978,-0.11127
-0.0047559,0.10201,0.06576,-0.11356
-0.010086,0.099163,0.066311,-0.11587
-0.015143,0.09598,0.058153,-0.11819
-0.019782,0.092487,0.049995,-0.12056
-0.024009,0.088694,0.041838,-0.12296
-0.02782,0.084629,0.033684,-0.12537
-0.031211,0.080323,0.025532,-0.12777
-0.034189,0.075788,0.017384,-0.13019
-0.036756,0.071043,0.0092383,-0.13263
-0.038905,0.066122,0.0010945,-0.13507
-0.040638,0.061047,-0.0070482,-0.13749
-0.041962,0.055828,-0.015191,-0.13993
-0.042872,0.050494,-0.023334,-0.14237
-0.043364,0.045075,-0.031479,-0.14479
-0.043443,0.039585,-0.039626,-0.14719
-0.043111,0.034044,-0.047776,-0.14961
-0.042358,0.028485,-0.055928,-0.15201
-0.041189,0.022929,-0.064083,-0.15439
-0.039605,0.017389,-0.072239,-0.15675
-0.037677,0.011896,-0.076127,-0.15911
-0.03567,0.0064646,-0.077623,-0.16145
-0.033612,0.0010891,-0.079127,-0.16376
-0.031502,-0.0042257,-0.080638,-0.16607
-0.029335,-0.00947,-0.082156,-0.16836
-0.027114,-0.014646,-0.083681,-0.1706
-0.02484,-0.019752,-0.085213,-0.17281
-0.022507,-0.02478,-0.086751,-0.17501
-0.020118,-0.029728,-0.088297,-0.1772
-0.017675,-0.034596,-0.089848,-0.17935
-0.015176,-0.039383,-0.091406,-0.18146
-0.012618,-0.044079,-0.092969,-0.18356
-0.0099979,-0.048676,-0.094538,-0.18564
-0.0073232,-0.053183,-0.096112,-0.18768
-0.004593,-0.057597,-0.09769,-0.18969
-0.0017988,-0.061901,-0.099273,-0.19169
0.0010584,-0.066094,-0.10086,-0.19367
0.0039375,-0.070181,-0.099837,-0.19561
0.0066157,-0.074162,-0.096072,-0.19754
0.0090568,-0.078043,-0.092299,-0.19946
0.011255,-0.081844,-0.08852,-0.20134
0.013207,-0.085583,-0.084738,-0.2032
0.014922,-0.089261,-0.080954,-0.20505
0.016398,-0.092891,-0.077168,-0.20688
0.017628,-0.096496,-0.073383,-0.20867
0.018614,-0.10009,-0.0696,-0.21045
0.019364,-0.10367,-0.065819,-0.21223
0.019874,-0.10726,-0.06204,-0.21397
0.020142,-0.11087,-0.058265,-0.21568
0.02017,-0.11451,-0.054494,-0.21739
0.019963,-0.1182,-0.050728,-0.21908
0.019515,-0.12195,-0.046965,-0.22072
0.018829,-0.12577,-0.043207,-0.22236
0.01791,-0.12967,-0.039453,-0.22399
0.016886,-0.13366,-0.041688,-0.22559
0.016052,-0.13775,-0.045789,-0.22715
0.015425,-0.14191,-0.049897,-0.22871
0.015012,-0.14613,-0.054011,-0.23024
0.01481,-0.15041,-0.058133,-0.23174
0.014816,-0.15472,-0.062263,-0.23322
0.015034,-0.15907,-0.066402,-0.23469
